,Text,Label
2631,"10 gündür ""yazmayayım şimdi görürler falan"" dedim ama artık iş işten geçtiğine göre: superonline bana adil kullanım şeyini uygulamadı 68gb!",2
2632,"oyle 4 ceker diye reklamlarla olmuyor. gercekten 4 cekse keske... internet paketi zaten ayri bir sorun, keske duzgun calisabilse",2
2633,aklıma gece 10 da gıttıgımız zafer plazadakı turkcell subesındekı kufur eden calısan geldı lan :d,2
2634,sikayetvar.com sitesine ayrıca şikayetinizi yapın site artık firmalarla çalışıyor ayrıca turkcell bu sitenin şikayetini ayrıca,2
2635,"ya bi yürü git turkcell daha fazla eksilere düşmüyo yapamadım demiyodaa ,ders çalışmışş ahahaha :d okuyo o okuyo ;););)",2
2636,bu turkcell iyice aştı kendini 2 dakikada 6 mesaj gönderilir mi? i̇nsan içlerinden biri başkasındandır diye umutlanıyor insafsızlaaaaar.,2
2637,sayın turkcell gmy si cok cok cok şiddetle firmanızdan sikayetciyim!!!!vodafone a geçiş yapıyorum ve tüm yakın cevreme...,2
2638,biz turkcell i takip ediyoruz da turkcell de benim sorunmu bi takip etse şu kurumsal kimliği bı keenara bıraksa,2
2639,türkcell'den olay gibi bir kampanya.  hattınızı bize geçiriyorsunuz bizde sizeeeee :d:d:d:d:d:d:d:d:d:d:d:d:d:d,2
2640,#turkcell senden çok büyük şlikayetlerim var,2
2641,ben yenilemedim turkcell kafasına göre yapıyo,2
2642,#superonline’dan nasıl kurtuldum?,2
2643,cok sovdugun tcell e geri mi dondun :d,2
2644,ttnet in servisleri cok iyi superonline da baglanmak kolay ama sorun ciktiginda kimseye ulasamiyorsunuz,2
2645,iphone paket aboneliginiz iptal edilmistir.  ne demek,2
2646,saat fark etmeden msj atana turkcell denir :d,2
2647,buyuk firsat ve rumarali turkcell mesajlari bi daha gelirse turkcelli terkediyorum. geri mesaj bile atmaya calistim düs yakamdan tcell diye,2
2648,bu  ay  turkcell e sağlam internet faturası öder herhalde..:)),2
2649,"3g ve e kapismasi beni bazen cok yoruyo, hangisini kullanicama ben karar versem nasil olur sevgili #turkcell ?",2
2650,bu defa da sms altyapin mi pırtladi ulen turkcell? 2012de kılım sana :),2
2651,32 dakikadır turkcell'in teknoloji uzmanıyla konuşuyordum bir türlü yapamadık mms ayarlarımı,2
2652,ne yaparsam yapayım turkcell'in bana yine de geçirmesine   #takilipkaliyorum,2
2653,#gercektenbiktim avea türkcell vodefone reklamların dan tiskindimm haaa,2
2654,bu ay faturamda beni sasirtmadigi icin tesekkurler  :d,2
2655,evimde #turkcell hiç bir şekilde çekmiyor.. incelenmesi için ne yapmam gerekiyor acaba? teşekkürler.,2
2656,"mesaj geldiyse turkcell'dir, arıyorsa evdekilerdir :(",2
2657,bu turkcell yedekleme programı kesinlikle bozuk,2
2658,""" en ucuz iphone 4s fiyatını hangi operatör sunuyor?  ohasın",2
2659,"gecenin 3 ünde hat kesilir mi beyefendiler?arama merkezini arayamıyorum, net şifremi hatrlamyorum, iletişim algınız farklı.",2
2660,"bu turkcell le bi ben mi bağlanamamışım hayata ,bana mı garezi varmış   ? :)",2
2661,100 liradan aşşa fatura göndermiyosunuz zaten.bari bi işe yarayında faturanın yanında iphone4s gönderin.hayat paylaşınca güzel,2
2662,lanet olsun turkcel...,2
2663,"""aradiginiz kisi baska bi görüsme yapiyor."" diyecegine kiminle görüsüyor onu söylesen gözüme girebilirdin tcell!",2
2664,"bize yazmadığı bi odunca ""thank you""'yu bile eksik ediyo o telefonun bipbipbip *-bide turkcell heryerde çeker diyolar* alksjajn",2
2665,oha süperonline da bile kesiliyosa ölelim biz :(,2
2666,"mesaj yollamiyor su an, sorun mu var acaba?",2
2667,#turkcell herşey şans bizde dediniz bende avea ya gectim :),2
2668,bugün tarifeyi hatırlayamadığım için arıyorum öyle bir değişiklik yapılmamış 'ıiı tamam yapın ozaman' diyorum,2
2669,bu turkcell nası 4 çeker lan.. hiç bir yerden çekmiyor adam gibi.. reklama verdiği parayla şu antenleri düzeltse ya.. ??(/%(%?)(/&amp;),2
2670,gel vodofona :)  bugüne kadar türksel beni yolmuş ta yolmuş. böyle arayan soran da yok,2
2671,3 gunde 1 gb nasil biter nasil pis turkcell:(,2
2672,"bir de bankalar, digitürk ve türkcell tam bir mücadele :)",2
2673,nedir senin  derdin turkcell her aramada 50 krşkontor yemek zorundamısınn ;),2
2674,"hatta turkcell atesle oynuyor, kendileri donmezse bu hatadan buyutecem bu isi.",2
2675,biri bana turkcell in gezenzi ye hala yatirim yaparak neye kastigini soyleyebilir mi? foursquare diye bir sey var da...,2
2676,in şirketimize atadığı müşteri temsilcisi yüzünden  u ofise davet ettik. görüşüp komple  a geçmeyi düşünüyoruz.,2
2677,paylasmak guzel biz onunla paylasiyrz o da bizimle cihazlari paylassa da sloganin hakkini verse turkcell ;),2
2678,halbuki bunun tarife dışında extra ücretlendirildiği bildirilmeli gelen mesajda da bu tari dışında şeklinde bir ibare olarak,2
2679,paragoz turkcell nasi kacirdi ki bu firsati hayyyyret :d,2
2680,"#superonline alın bu video'yu izleyin. adil kulanım diye kota koymak, afferin size.",2
2681,"turkcell hattindan bana ""naber mal"" diye mesaj geldiği zaman.",2
2682,i̇nternet paketimin bitmesine rağmen 2 hafta bedavadan kullanmıştım.oparatör yeni uyandı duruma.hep senmi yolucan bizi turkcell :d,2
2683,"bir cihaz kaydini 1,5 saatte yaparak cumle bekleyenleri cileden cikaran kanyon #turkcell i yilin musteri hizmetleri merkezi ilan ediyrm",2
2684,en yuksek ortalamali 3g hizi bile onlardayken turkcell cekmeyen yerde vodafone cekerken hala turkcell kullanmak hangi kafa anlamiyorum:),2
2685,lan turkcell basımı agrıttın gece gece allah belanı versın senın.,2
2686,"bu sacma sapan sinir bozucu reklam furyasi nedir ya?! sahanli turkcell, bonus card kafa reklami, aytac... iticisiniz!",2
2687,oha ya ne ara  -6 tl olmuş valla para çekiyo turkcell,2
2688,bugün veya herhangi bir gün 1 tl verip saat 23:59'a kadar bol bol konuşmak istemiyorum turkcell.,2
2689,turkcell i̇n tari̇fe politikası her tarifede açık bir kapı bırakarak faturamıza fazla ama kitabına uygun para ödetti̇ri̇yor,2
2690,hayir!,2
2691,işin gücün dalavere yeminlee,2
2692,neymis efendim turkcell 4 cekermis 100 uzerinden heralde! telefon faturasina odedigim paralar haram zikkim olsn! hic bir yerde cekmyor!,2
2693,dusunuyorum dusunuyorum turkcell'in faturami neden bu saatte yolladigina anlam veremiyorum...,2
2694,turkcell zaten bir numaralı dolandırıcı doktor.,2
2695,"dur bi mesaj atayim da heyecanlansin -turkcell""",2
2696,"hani turkcell 4 cekerdi, bi konusmam tam 4 kez kesildi, umarim reklamlarda bunu da islerler",2
2697,ohaa amk 65 tl fatura geldı bana ananın amı turkcell,2
2698,ekonomik mı ya soydunuz soğana çevirdiniz doymadınız,2
2699,"biliyorduk, yeni sitede tarife araştırması yapamıyorum, bana faturalı hatlarla ilgili link ve en ucuz sabit ücret+",2
2700,ablacım yorumlarıı esirgeme.. hayat paylasınca güzel olsa idi onlarda vicdan da olurdu..,2
2701,"numarasını turkcell'e taşıyana 250 dk her yöne... ama zaten yıllardır turkcelli olanlar sürünsün... onlar para basıyo dimi, tabi.",2
2702,kimsenin mesaj atmadığı zaman turkcell abi sanki inadına yaparmışcasına mesajları ardı ardına dayıyor bize.,2
2703,"bir de fsm köprüsü üzerinden geçerken #3g bağlantısının #edge'e düşmesine hep uyuz olmuşumdur, hala da uyuz oluyorum! teşekkürler",2
2704,eger bana ulasamayan varsa bunun nedeni  dir; is bilmezlikleridir,2
2705,ahahaha kanka turkcell seni rahat birakmiyo fksnfksj,2
2706,"kubat'tan dinlediğim en saçma şarkı turkcell'in ""hayat paylaşınca güzel"" şarkısıdır. o ne lan..",2
2707,#turkcell den tiksiniyorum 3g fln hak getire artik.. reklam kampanyalariyla insan etkilemeye calismaktan bska bi ise yaradiklari yok!!biktik,2
2708,kusurlu hizmet veriyosun #turkcell ben seni bu kadar severken yapma bana bunuu,2
2709,canim paket bitmeden suresi bitiyo ya bende turkcell daha fazla kara gecmesin diye tepe tepe kullaniyorum :d,2
2710,kımle bu kadar konusuyorsam her ay turkcell kıtlıyoooooor!,2
2711,54 tl gelmiş.. son 3 ayın en düşük seviyesine ulaştı bu ay turkcell,2
2712,"4 günde n tane sms aldım (n&gt;50), n-10 tanesi turkcell ve bilimum giyim mağazalarından. hiç kimsenin aramadığı fin hattımı özlicem nerdeyse",2
2713,bugünkü ruh halimle  in mükemmel çekim kalitesine küfüler yağdırdım.,2
2714,o'nunla kavga edersn ve ondn bi msj beklrsn ya o anda tlf. bir msj gelr heycanla bi bkarsn ki o msjı atan turkcel işte o an yıkldğn an'dır.,2
2715,neredeyse kurulduğundan beri turkcell kullandım ama bu gece mobil modemle saatlerdir 56 k modem gibi bağlanınca seni terk zamadır,2
2716,dur şu turkcell'e mesaj atıyım da sevgilisinden geldi sansın enayi!,2
2717,o değilde turkcell bu ay ki 250 dakikamın üstüne yattı sanırım:/,2
2718,ohhh bu ayki tel fatura paramı tamirci senden önce kaptı turkcell,2
2719,"""ayda saaaadece 20 liraya her yöne 200 dakika artııı 100 sms veeeee tam tamına 100 mb internet""diye reklam yapan türkcell ne kafası yaşıyor?",2
2720,ile sorun yaşıyorum. diğer telefonumda en azından çekiyordu şu an yeni bir telefon aldım sürekli servis yok diyor,2
2721,turkcell de benim sesim uygulamasini kaldirisaniz cok mutlu olucam bu gune kadar sesimi hic tanitamadim hep wc da mi olalim,2
2722,turkcelde bir hizmet daha ucretle sessz sedasiz bulusms oldu 7565 telesekreter aman dkt,2
2723,2 yıldır yaşadığım sinyal problemine hala çözüm bulunamadı. yazıklar olsun turkcell !!!,2
2724,kesnlikleee turkcell i kapattr hemen:),2
2725,1gb internet paketi aldım 1 ay olmadan bitti nasıl oluyor çok merak ediyorum ey turkcell cevap ver!??,2
2726,iyiki bbm var mesaj gelince amaan turkcell den gelmistir deyip gecmiyorum,2
2727,elimi hünkarca ısıran kediye internetimiz kktcnn en hızlı interneti olacağı vaadiyle bizi kandıran süperonline'a çok büyük küfürler hazırldm,2
2728,muteahitlerinin akşamdan hiç bir uyarı yapmadan sokağı kazıp bizi arabayla mahsur bırakması büyük bir internet hizmeti oldu,2
2729,"kotanda 15 mb'ın kalması nedir bilir misin ?i̇nsafsız,adi türkcell",2
2730,"iyiki bi tl yükledik turkcell, sabahtan beri atmadığın kampanya kalmadı.",2
2731,sorma ya turkcele inat 2 hat kulaniyorum turkcell -8 tl :),2
2732,bizim burda turkcell'de turkcell çekmiyor daha ne olsun :d,2
2733,benim bu gsm ile alakasızlığım ne olucak turkcell msj yollamış 75 gündür tl yüklemiyormuşum şikayetci :) elimde olsa çöpe atıcam telefonuda,2
2734,2 dakika icinde turkcell bana 10 tane msg attı allahtan bi smsle internet paketimiz bitti yani,2
2735,"vınn kamu paketine üyeyim.bir mesaj geldi ve paket aşım ücretinden bahsediyo,abone olurken limit bitiminde otomatik kesilecekdi ?",2
2736,"superonline da telvzyon ve net bi kabloya bağlı olduğu için tv gittiği zamn net,net gittğinde ise tv gidiyo haberiniz olsun :)",2
2737,"coca cola nun ""umut"" müziği alıp çocukluğuma götürdü sanki, çok sevdim. ajitasyonsuz oluyormuş demek. bkz. turkcell",2
2738,iki gündür vodafone internet testleri yapıyorum. turkcell'in 3g sinyalinin olmadığı birçok yerdeki kalitesiyle beni adeta şok etti.,2
2739,o deilde bugün turkcell hiç msj atmadı amk kesin başka biri var :(,2
2740,paket ve kampanya manyagi ettiniz artık bizi cok mu zor tek paket yapıp eşit tarife kesmek ... sanki aramalar farkliymis gibi...,2
2741,koskoca tekirdağ'da turkcell şubesi bulamadım vay be,2
2742,ankara kocatepe'de çalışıyorum. kızılaya 500metre. fakat altyapı nedeniyle fiber internet kullanamıyoruz.,2
2743,an itibarı ile superonline benim için bitmiştir.13 yıllık faturalı turkcell hattımıda en kısa zamanda taşıyacağım.,2
2744,bir baz istasyonu kuramadınız ünlüler deyince kuruyonuz amk,2
2745,turkcellin rezil oldugu yil,2
2746,dolmabahce tunelindeki 3g sorununa cozum lutfen  #turkcell,2
2747,"of internet paketi icin turkcellin sitesine girdim 2 dk bile sürmedi 10 tl mi aldi pic, oc, mal turkcell!",2
2748,bur sure stabil devam ettin ama su an sacmaliyorsun turkcell superonline,2
2749,hele turkcell ne kaziklamis bizi yillarca!,2
2750,3tl durduk yere gitti turkcell sürekli soyuyo :),2
2751,mesajsa turkcell arayansa annemdir. cok yalnizim yaa hayat cok acimasiz :(,2
2752,turkcell uykumuzdan aliyo :),2
2753,günlükleri vol. (bilmem kaç) sen bu mektubu okurken ben çoktan seni terk edip buralardan gitmiş olucam.,2
2754,"dun vodafone catir cutur cekiyoodu, turkcell tirt! cekiyo cekmiyo reklamlarinin sonucu bu.. ; ) #turkcell",2
2755,#turkcell biraz daha bonkör olabilirsin.,2
2756,kodumun turkcell'i geçen ayın faturasını daha yeni yolluyo.,2
2757,"turkcell in her sorunda sucu blackberry ye atmasi, amerikanin; ""ikiz kuleleri el kaide vurdu"" yalanindan dah sacma cok sacma",2
2758,bu kadar ağır bir internetim hiç olmamıştı. turkcell çok kötü çokkkk!,2
2759,senden kurtulacağıma okadar mutluyum ki turkcell biliyorum kimse senin kadar iyi çekemiyecek ama napalım buraya kadar...,2
2760,bu yüzden #turkcell demek isterdim.. ama hepsi aynı bkun laciverti,2
2761,dur bi mesaj atayımda sevdiği zannetsin.-turkcel,2
2762,#turkcell her ay gelen yuksek otesi faturalarımla beni şaşırtmaya devam ediyor.,2
2763,turkcel sen ve tüm personeli̇ni̇n a.k,2
2764,evet o.c tcell 10 aydir bole!,2
2765,biri caktirmadan telimi alip geceleri birini mi ariyor anlamadim ki 1000dkyi asmam imkansizken bu fatura ndn boyle. ahh turkcell ahh...,2
2766,45dk da anca anlatabildim derdimi sonunda sistemimizde problem var dediniz. saka misin??,2
2767,bide platin. musteriyiz hic biseyden haberimiz olmaz... 4 saat once bilet aldim bu bana yapilir mi ?,2
2768,bu turkcell çok piç öyle böyle değil,2
2769,turkcell aldım memnun degilim,2
2770,bir turkcell kavgasini daha kazandim(; turkcell yine faturamda indirim yapti (;,2
2771,bi sorun mu var mesaj atamıyoruz reiz,2
2772,"2012""nin bahcelievlerinde turkcell çekmiyor dagda bayırda reklam yapmakla olmuyo bu is ilk fırsatta hattımı değiştireceğim...",2
2773,#superonline fiber internet 'in adil kullanım haksızlığına sessiz kalmayın. emsal karar çıktı:   rt!,2
2774,modemin 2 metre uzaklikta olmasina ragmen baglanti sorunu yasanilan ve insani sinir eden tek internet superonline fiber olmali.,2
2775,selini aricaktim ama arayamiyoruum salak trcell :(,2
2776,"#hayattansogutanseyler ""dur bir mesaj atalim sevgilisinden zannetsin."" diye mesaj atan turkcell",2
2777,"ananida al git turkcell, yoksa cok karde$ gelicek sana coooookk...",2
2778,yok arasaniz ne olacak bilmiyorum 3 saattir baglanti kuramiyorum yine wifi deyim bir de vinn diyosunuz kanser olur inssn,2
2779,günlükleri vol. (bilmem kaç) rumeli caddesindeki abone merkezinde nakit parayla fatura ödeyemiyorum,2
2780,bu turkcell kadar salak bir operatör var mıdır acaba ?,2
2781,burdan yetkılılere seslenıorm :  se se !!! sattıgınız blackberryı turkcel desteklıo dıosunuz turkcell en merkezı yerde cekmıo? ne ayaksınız,2
2782,"bebisiimmm gunlerdir arayamadim dk kontur fln bu turkcell yedi bitirdi beni ayin 20sine kadar aramaya kapandi, yrn aciliyo ama",2
2783,cumartesileri çalışmıyor musunuz?,2
2784,iyi gunler derken turkcell ? uykumdan uyandirmak zorundamisiinnn,2
2785,çok şükür superonline ile problemim çözüldü.,2
2786,i̇nanamadigim harika bir gundu. suana kadar. mal turkcell eksik olmasin,2
2787,iade odemelerinizi persembe gunleri yapiyorsunuz tamam odeyin de... kacinci persembe oldu? kayit tutun lutfen  #superonline,2
2788,"bu arada telefonumu açtım, turkcell art arda 5 mesaj attı. korkmaya başladım. ben turkcell'i arkadaş olarak sevmiştim ama:(",2
2789,mesajsa turkcell'dir. arayansa annemdir. çok yanlızım :(,2
2790,+ kanka turkcell'i kazıkladım. - nasıl lan ? + sms yaptım seneye bitiyo :d - allah belanı versin :),2
2791,"eleştirenlere inat, turkcell ile savaşınızdaki gelişmeleri tweetlemenizi bekleyenler var :)",2
2792,ile  in yaptigi seyahat kampanyasi yerinde ama aralik ayinda uyguladiklari sistem cok yanlis.,2
2793,"ben turkcell den vodafone'na geçmeyi planlıyorum, avea çok kalitesiz...",2
2794,kalan sms:1980  bitiş tarihi:8ocak -oçsun turkcell,2
2795,#turkcell biraz bir seyler yap twitter'in facebook'tan eksigi ne? onun niye 0'ı m'i yok. yazik bence.,2
2796,daha yetkili benim sersenişlerimi duyup niye cevap vermemiş hani hizmet kalitesi bu mu yirim senin hizetinide kalitenide ...167tl,2
2797,ınternet paketım bıtmek uzere ya 1 ay bıle olmadı turkcell allah belanı versın,2
2798,#hayattansogutanseyler  in çok pahalı olması.,2
2799,bir turkcell gsm şehrinde neler oluyor ? eğitimindeyim. baya olaylar oluyor durumlar fena :),2
2800,sabah uyandigimda turkcell'den gelen msji bile ozledim bee,2
2801,superonline işi olmuyor  fiber internet hizmeti yokmuş bizim binada.apartman olarak başvurmamış gerekiyormuş vss.. :),2
2802,ve turkcell'den aldığım iphone sağlıklı çalışmıyor.daha söyleyecek cok şey var ama daha sonra söylerim,2
2803,2 dakikada bir kesilen sevgili superonline beni çıldırtma lütfen...,2
2804,"cok ayip, fenercell dururken turkcell de neyin nesi :)",2
2805,"eee 4'ünde vodafone 'a geçişiniz sağlannacak dendi, turkcell kapandı an itibariyle vodafone da açılmadı :s telefonsuz kaldım ulan",2
2806,linkteki haber i okuyun ama sonuna kadar reklam tekniğin süper turkcell ağzına sıçimmm,2
2807,ne o turkcell faturan geldi galiba...hayat paraları turkcell'le paylaşınca daha bir güzel.ama kimin için?biz mi turkcell'mi?,2
2808,naptın superonline ya ben seni herkese övüyodum oysaki nedir bugunkü halin kendine gel,2
2809,sozde bende superonline 25 mhz kullaniyorum ama yalannn hepsi yalannn,2
2810,offf diyorum sabah kvk musteri temsilcisi sonra turkcell ardindan isbankasi devamli bant 5'e bas 3'e bas insanla konusmak istiyorum ulennnn,2
2811,caddede bi turkcell bayii ama son kaalandi:(,2
